"who_retweet","who_post","weight"
"str_907757597222195200","str_16100125",1
"str_907757597222195200","str_80698005",1
"str_908744939793637376","str_1004815933670678529",12
"str_908744939793637376","str_21762059",4
"str_908744939793637376","str_22724322",1
"str_908744939793637376","str_3188152800",8
"str_908744939793637376","str_42523890",1
"str_91032525","str_16936014",2
"str_91032525","str_3376356544",1
"str_91032525","str_35389327",4
"str_91032525","str_360709597",2
"str_91032525","str_54867849",1
"str_91095842","str_3240070053",1
"str_911069802","str_179999439",1
"str_911069802","str_31197507",3
"str_911069802","str_39776857",2
"str_912088801354436609","str_2285651706",20
"str_912088801354436609","str_29243936",12
"str_912088801354436609","str_3947629224",2
"str_912468145570504705","str_16451101",2
"str_912468145570504705","str_169586297",2
"str_912468145570504705","str_26276316",2
"str_912468145570504705","str_789492350120624128",1
"str_912478788","str_133122139",2
"str_912478788","str_16968683",1
"str_91272471","str_634775543",1
"str_912926138","str_14466551",2
"str_912926138","str_14752226",2
"str_912926138","str_16451101",9
"str_912926138","str_169586297",1
"str_912926138","str_2339034433",6
"str_91328704","str_1403424932",1
"str_91328704","str_15739379",2
"str_91328704","str_24435205",3
"str_91328704","str_33573892",2
"str_91328704","str_47414934",4
"str_91328704","str_53266089",5
"str_91328704","str_7433632",7
"str_91328704","str_817509584",1
"str_91328704","str_81873759",1
"str_91328704","str_989172318",1
"str_914815520842616834","str_1454474605",1
"str_914815520842616834","str_153106114",4
"str_914815520842616834","str_18030672",5
"str_914815520842616834","str_18807641",1
"str_914815520842616834","str_2460037322",4
"str_914815520842616834","str_27670007",1
"str_914815520842616834","str_2900023413",1
"str_914815520842616834","str_33717887",5
"str_914815520842616834","str_540868607",1
"str_915340246849552385","str_18612063",2
"str_915340246849552385","str_245840159",1
"str_915340246849552385","str_35389327",1
"str_915340246849552385","str_484121225",3
"str_915340246849552385","str_880075914348040192",1
"str_915340246849552385","str_918154700",1
"str_915340246849552385","str_967169939022012416",6
"str_915696818788421632","str_158715755",6
"str_915926001162625025","str_111073776",1
"str_915926001162625025","str_78033328",1
"str_917389190328877056","str_2438378629",1
"str_917389190328877056","str_4842843378",4
"str_918154700","str_940024922394497024",1
"str_918158288746876929","str_15917926",1
"str_918604014832496641","str_109901017",1
"str_918604014832496641","str_15117083",141
"str_918604014832496641","str_2157896753",1
"str_918604014832496641","str_58773116",1
"str_919385552763338752","str_2451653160",4
"str_919385552763338752","str_411024392",4
"str_919421818955370496","str_274841062",1
"str_919421818955370496","str_553823767",1
"str_919421818955370496","str_965235634053894147",1
"str_920149104","str_177719616",2
"str_920149104","str_25728028",1
"str_920149104","str_66562891",1
"str_920404478569967621","str_111054940",2
"str_920404478569967621","str_175847438",2
"str_920404478569967621","str_364632749",1
"str_920404478569967621","str_77098233",1
"str_920404478569967621","str_928876209211166721",8
"str_921461128315723776","str_133122139",1
"str_92161578","str_32820923",1
"str_92161578","str_95527761",1
"str_922269119059234816","str_17572116",2
"str_922269119059234816","str_818524048888131584",27
"str_922392079","str_1077365580",4
"str_922392079","str_1320331676",1
"str_922392079","str_755872938084147200",1
"str_92336174","str_1066345612092821505",1
"str_92336174","str_134600022",7
"str_92336174","str_160625658",2
"str_92336174","str_860291474189168640",4
"str_924553015","str_16451101",1
"str_924553015","str_26276316",3
"str_924553015","str_751075331801485313",1
"str_924844536299491328","str_2193344344",12
"str_924844536299491328","str_244510825",1
"str_925314427","str_2285651706",4
"str_925314427","str_29243936",1
"str_92558741","str_71365889",3
"str_925812848537800706","str_28375536",6
"str_925812848537800706","str_600663197",2
"str_925858910","str_15117083",5
"str_925858910","str_21836759",2
"str_925858910","str_22481727",12
"str_925858910","str_297055411",2
"str_925858910","str_879458616939556864",5
"str_925858910","str_905115883793731585",2
"str_925858910","str_960718940077985792",1
"str_925858910","str_99390153",1
"str_92629688","str_1367793234",3
"str_92629688","str_16936014",34
"str_92629688","str_1947243547",1
"str_92629688","str_41956692",1
"str_926969741545263105","str_2157896753",1
"str_927742524361465857","str_21534627",1
"str_927887287328956417","str_17572116",2
"str_927887287328956417","str_818524048888131584",8
"str_927929408480038913","str_1320331676",1
"str_927929408480038913","str_61871092",1
"str_928329743946145793","str_18131106",15
"str_928329743946145793","str_18189966",2
"str_928329743946145793","str_234590226",3
"str_928331302004289537","str_1205541642",4
"str_928331302004289537","str_14304836",6
"str_928331302004289537","str_17161282",6
"str_928331302004289537","str_18882624",1
"str_928331302004289537","str_2327597341",5
"str_928331302004289537","str_2798217692",1
"str_928331302004289537","str_965585682818326529",1
"str_928645742780190722","str_36726020",2
"str_928876209211166721","str_13028602",1
"str_928876209211166721","str_175847438",3
"str_928876209211166721","str_3065062453",1
"str_928876209211166721","str_77098233",1
"str_928876209211166721","str_850011900113018881",3
"str_929168794135728128","str_35389327",1
"str_929168794135728128","str_484121225",1
"str_929168794135728128","str_967169939022012416",1
"str_929541885017735168","str_2334731485",1
"str_929841810301771776","str_2340659774",1
"str_929841810301771776","str_967214466902315008",2
"str_930100546941399042","str_18189966",2
"str_930100546941399042","str_234590226",2
"str_930849060701032454","str_133165344",2
"str_930849060701032454","str_356903515",4
"str_930849060701032454","str_77098233",1
"str_931253820998418432","str_2788021760",1
"str_931253820998418432","str_517016355",2
"str_932411114373111808","str_981254943200948225",1
"str_932436667088146432","str_126456854",4
"str_932436667088146432","str_159633273",9
"str_932436667088146432","str_16785950",1
"str_932436667088146432","str_18361437",3
"str_932436667088146432","str_18657125",10
"str_932436667088146432","str_25241040",1
"str_932436667088146432","str_262794246",10
"str_932436667088146432","str_2917685440",8
"str_932436667088146432","str_295906042",3
"str_932436667088146432","str_30380250",2
"str_932436667088146432","str_3195934863",12
"str_932436667088146432","str_32157077",5
"str_932436667088146432","str_37052689",6
"str_932436667088146432","str_37727891",1
"str_932436667088146432","str_4271386823",2
"str_932436667088146432","str_82240115",1
"str_932436667088146432","str_957734718576971776",1
"str_932454700217131008","str_2348952636",1
"str_932454700217131008","str_4729410290",3
"str_93330579","str_1061281091099729920",1
"str_93330579","str_115576195",1
"str_93330579","str_15663169",3
"str_93330579","str_1661203730",1
"str_93330579","str_2153645966",6
"str_93330579","str_22524908",1
"str_93330579","str_2289003747",1
"str_93330579","str_257302726",13
"str_93330579","str_26583978",9
"str_93330579","str_276984604",2
"str_933398612523941888","str_36381920",1
"str_933398612523941888","str_49421426",2
"str_933398612523941888","str_49747296",1
"str_93440753","str_15743939",1
"str_935603288","str_53075055",2
"str_935603288","str_712839940195753985",20
"str_935603288","str_87303824",6
"str_935771143","str_16319967",2
"str_935771143","str_1651709731",5
"str_935771143","str_169586297",3
"str_935771143","str_18612063",2
"str_935771143","str_2400595245",2
"str_935771143","str_33795371",2
"str_935771143","str_35389327",5
"str_935771143","str_484121225",3
"str_935771143","str_880075914348040192",9
"str_935771143","str_940024922394497024",3
"str_935771143","str_967169939022012416",6
"str_935886178385059841","str_151921529",1
"str_935886178385059841","str_15663169",2
"str_935886178385059841","str_1661203730",2
"str_935886178385059841","str_2289003747",1
"str_935886178385059841","str_257302726",2
"str_935886178385059841","str_276984604",1
"str_936003953921110017","str_123044424",1
"str_93698567","str_1006109238",1
"str_937333823011946496","str_20649298",3
"str_937333823011946496","str_41637247",1
"str_937333823011946496","str_738442216750866432",2
"str_937333823011946496","str_881572448558358528",1
"str_937333823011946496","str_98504078",4
"str_937390374","str_95357369",4
"str_937429566","str_16936014",5
"str_937429566","str_409652472",1
"str_937435211670974470","str_109901017",2
"str_937435211670974470","str_15117083",1
"str_937435211670974470","str_2157896753",7
"str_937435211670974470","str_22481727",1
"str_937435211670974470","str_31277613",2
"str_937435211670974470","str_42854756",5
"str_937435211670974470","str_879458616939556864",1
"str_937435211670974470","str_905115883793731585",5
"str_937557852","str_250840899",1
"str_937557852","str_28375536",50
"str_937557852","str_30201898",1
"str_937557852","str_307994774",4
"str_937557852","str_41622556",3
"str_937557852","str_600663197",12
"str_937886772075282432","str_13028602",1
"str_937886772075282432","str_169586297",14
"str_937886772075282432","str_17798559",3
"str_937886772075282432","str_21696469",8
"str_937886772075282432","str_31957561",7
"str_937886772075282432","str_36381920",1
"str_937886772075282432","str_4489398139",2
"str_937886772075282432","str_49421426",7
"str_937886772075282432","str_49747296",11
"str_937886772075282432","str_621130507",2
"str_938219619055267840","str_139593662",3
"str_938219619055267840","str_16610516",1
"str_938444249850433536","str_169586297",1
"str_938444249850433536","str_755872938084147200",2
"str_93902984","str_158715755",5
"str_93902984","str_23484025",1
"str_93902984","str_36524859",1
"str_939977297330876416","str_181374332",2
"str_939977297330876416","str_860291474189168640",1
"str_940024922394497024","str_2400595245",1
"str_940024922394497024","str_484121225",1
"str_940024922394497024","str_967169939022012416",18
"str_940228790462148609","str_109901017",1
"str_940228790462148609","str_2157896753",1
"str_940228790462148609","str_960718940077985792",1
"str_940462653700558848","str_106836676",1
"str_940462653700558848","str_14304836",1
"str_940462653700558848","str_34148074",11
"str_940462653700558848","str_55720891",1
"str_940462653700558848","str_885480172576804864",1
"str_940472210","str_133122139",2
"str_940707683212169216","str_2285651706",3
"str_940707683212169216","str_29243936",1
"str_94178441","str_169586297",3
"str_94178441","str_176147970",4
"str_94178441","str_17798559",3
"str_94178441","str_21696469",29
"str_94178441","str_31957561",33
"str_94178441","str_36726020",1
"str_94178441","str_426978229",1
"str_94178441","str_4489398139",5
"str_94178441","str_483010877",1
"str_94178441","str_49421426",9
"str_94178441","str_49747296",14
"str_94178441","str_57399605",3
"str_94178441","str_621130507",3
"str_94178441","str_829373968528269312",1
"str_942517776857681922","str_42658483",4
"str_942947981480820738","str_1061281091099729920",2
"str_942947981480820738","str_115576195",11
"str_942947981480820738","str_151921529",1
"str_942947981480820738","str_15663169",2
"str_942947981480820738","str_177719616",1
"str_942947981480820738","str_2153645966",2
"str_942947981480820738","str_22524908",1
"str_942947981480820738","str_257302726",12
"str_943840808129695746","str_133122139",1
"str_944298314392133633","str_2165364858",6
"str_944298314392133633","str_34148074",2
"str_944298314392133633","str_55720891",3
"str_944298314392133633","str_885480172576804864",1
"str_946295040686555136","str_14304836",6
"str_94650130","str_3099952406",1
"str_946532017","str_118664177",6
"str_946532017","str_1454474605",6
"str_946532017","str_153106114",2
"str_946532017","str_2319105211",26
"str_946532017","str_2460037322",1
"str_946532017","str_27670007",3
"str_946532017","str_278278143",1
"str_946532017","str_2900023413",1
"str_946532017","str_360709597",7
"str_946532017","str_474076255",2
"str_946698353286533120","str_134600022",1
"str_946698353286533120","str_15743939",1
"str_946698353286533120","str_160625658",4
"str_946698353286533120","str_16785950",2
"str_946698353286533120","str_181374332",2
"str_946698353286533120","str_21883063",2
"str_946698353286533120","str_860291474189168640",2
"str_948122754","str_179999439",1
